2022-11-29 18:57:46,4.5304735,2022-11-29 18:57:47
2022-11-29 18:57:48,4.5304515,2022-11-29 18:57:48
2022-11-29 18:57:49,4.53043,2022-11-29 18:57:49
2022-11-29 18:57:49,4.530496,2022-11-29 18:57:51
2022-11-29 18:57:51,4.53045,2022-11-29 18:57:52
2022-11-29 18:57:52,4.5304515,2022-11-29 18:57:53
2022-11-29 18:57:54,4.5307414999999995,2022-11-29 18:57:54
2022-11-29 18:57:55,4.53045,2022-11-29 18:57:56
2022-11-29 18:57:56,4.53043,2022-11-29 18:57:57
2022-11-29 18:57:58,4.53065,2022-11-29 18:57:59
2022-11-29 18:58:01,4.530561,2022-11-29 18:58:01
2022-11-29 18:58:02,4.530284,2022-11-29 18:58:03
2022-11-29 18:58:03,4.5302545,2022-11-29 18:58:04
2022-11-29 18:58:05,4.53065,2022-11-29 18:58:06
2022-11-29 18:58:06,4.5303545,2022-11-29 18:58:07
2022-11-29 18:58:07,4.5303495,2022-11-29 18:58:09
2022-11-29 18:58:10,4.530496,2022-11-29 18:58:11
2022-11-29 18:58:10,4.530496,2022-11-29 18:58:13
2022-11-29 18:58:13,4.530342,2022-11-29 18:58:14
2022-11-29 18:58:15,4.530693,2022-11-29 18:58:16
2022-11-29 18:58:16,4.53045,2022-11-29 18:58:17
2022-11-29 18:58:18,4.53055,2022-11-29 18:58:19
2022-11-29 18:58:19,4.5302795,2022-11-29 18:58:20
2022-11-29 18:58:20,4.530449,2022-11-29 18:58:22
2022-11-29 18:58:20,4.530449,2022-11-29 18:58:23
2022-11-29 18:58:24,4.5304515,2022-11-29 18:58:25
2022-11-29 18:58:25,4.530390499999999,2022-11-29 18:58:26
2022-11-29 18:58:27,4.530347,2022-11-29 18:58:28
2022-11-29 18:58:28,4.53065,2022-11-29 18:58:30
2022-11-29 18:58:30,4.530347,2022-11-29 18:58:31
2022-11-29 18:58:30,4.530347,2022-11-29 18:58:33
2022-11-29 18:58:34,4.530341999999999,2022-11-29 18:58:34
2022-11-29 18:58:34,4.530341999999999,2022-11-29 18:58:35
2022-11-29 18:58:36,4.530347,2022-11-29 18:58:37
2022-11-29 18:58:38,4.5304,2022-11-29 18:58:38
2022-11-29 18:58:39,4.53035,2022-11-29 18:58:40
2022-11-29 18:58:41,4.530201,2022-11-29 18:58:42
2022-11-29 18:58:43,4.53025,2022-11-29 18:58:44
2022-11-29 18:58:45,4.53102,2022-11-29 18:58:45
2022-11-29 18:58:45,4.530376,2022-11-29 18:58:47
2022-11-29 18:58:48,4.530376,2022-11-29 18:58:48
2022-11-29 18:58:48,4.5297184999999995,2022-11-29 18:58:50
2022-11-29 18:58:50,4.5303495,2022-11-29 18:58:51
2022-11-29 18:58:51,4.53024,2022-11-29 18:58:53
2022-11-29 18:58:54,4.53015,2022-11-29 18:58:55
2022-11-29 18:58:55,4.5307695,2022-11-29 18:58:56
2022-11-29 18:58:58,4.5302,2022-11-29 18:58:58
2022-11-29 18:58:58,4.530351,2022-11-29 18:59:00
2022-11-29 18:59:00,4.530866,2022-11-29 18:59:01
2022-11-29 18:59:01,4.530198,2022-11-29 18:59:02
