2022-11-29 18:57:41,1.3589250000000002,2022-11-29 18:57:47
2022-11-29 18:57:48,1.35895,2022-11-29 18:57:48
2022-11-29 18:57:48,1.35895,2022-11-29 18:57:49
2022-11-29 18:57:48,1.35895,2022-11-29 18:57:50
2022-11-29 18:57:51,1.358915,2022-11-29 18:57:51
2022-11-29 18:57:52,1.358905,2022-11-29 18:57:53
2022-11-29 18:57:52,1.3590499999999999,2022-11-29 18:57:54
2022-11-29 18:57:55,1.358855,2022-11-29 18:57:55
2022-11-29 18:57:57,1.3588550000000001,2022-11-29 18:57:57
2022-11-29 18:57:57,1.35895,2022-11-29 18:57:58
2022-11-29 18:57:57,1.35895,2022-11-29 18:58:00
2022-11-29 18:58:02,1.358835,2022-11-29 18:58:02
2022-11-29 18:58:03,1.358845,2022-11-29 18:58:04
2022-11-29 18:58:05,1.35887,2022-11-29 18:58:05
2022-11-29 18:58:07,1.358855,2022-11-29 18:58:07
2022-11-29 18:58:08,1.35895,2022-11-29 18:58:08
2022-11-29 18:58:08,1.35895,2022-11-29 18:58:10
2022-11-29 18:58:12,1.358845,2022-11-29 18:58:12
2022-11-29 18:58:12,1.358845,2022-11-29 18:58:14
2022-11-29 18:58:12,1.358845,2022-11-29 18:58:15
2022-11-29 18:58:16,1.3588550000000001,2022-11-29 18:58:17
2022-11-29 18:58:18,1.358735,2022-11-29 18:58:18
2022-11-29 18:58:18,1.358735,2022-11-29 18:58:20
2022-11-29 18:58:21,1.358755,2022-11-29 18:58:21
2022-11-29 18:58:21,1.358755,2022-11-29 18:58:22
2022-11-29 18:58:24,1.3587449999999999,2022-11-29 18:58:24
2022-11-29 18:58:25,1.358735,2022-11-29 18:58:26
2022-11-29 18:58:25,1.358735,2022-11-29 18:58:27
2022-11-29 18:58:28,1.35885,2022-11-29 18:58:29
2022-11-29 18:58:30,1.358755,2022-11-29 18:58:31
2022-11-29 18:58:30,1.358755,2022-11-29 18:58:32
2022-11-29 18:58:33,1.358745,2022-11-29 18:58:34
2022-11-29 18:58:35,1.358775,2022-11-29 18:58:35
