2022-11-29 18:57:43,23.5905,2022-11-29 18:57:47
2022-11-29 18:57:48,23.5929,2022-11-29 18:57:48
2022-11-29 18:57:48,23.590600000000002,2022-11-29 18:57:49
2022-11-29 18:57:48,23.590600000000002,2022-11-29 18:57:51
2022-11-29 18:57:48,23.590600000000002,2022-11-29 18:57:52
2022-11-29 18:57:51,23.589,2022-11-29 18:57:53
2022-11-29 18:57:53,23.591,2022-11-29 18:57:54
2022-11-29 18:57:53,23.591,2022-11-29 18:57:56
2022-11-29 18:57:53,23.591,2022-11-29 18:57:57
2022-11-29 18:57:58,23.591,2022-11-29 18:57:59
2022-11-29 18:57:58,23.591,2022-11-29 18:58:01
2022-11-29 18:58:01,23.589,2022-11-29 18:58:03
2022-11-29 18:58:03,23.5908,2022-11-29 18:58:04
2022-11-29 18:58:05,23.5901,2022-11-29 18:58:05
2022-11-29 18:58:05,23.5901,2022-11-29 18:58:07
2022-11-29 18:58:08,23.590400000000002,2022-11-29 18:58:09
2022-11-29 18:58:09,23.59,2022-11-29 18:58:11
2022-11-29 18:58:09,23.59,2022-11-29 18:58:12
2022-11-29 18:58:13,23.5905,2022-11-29 18:58:14
2022-11-29 18:58:13,23.5905,2022-11-29 18:58:15
2022-11-29 18:58:13,23.5905,2022-11-29 18:58:17
2022-11-29 18:58:18,23.590600000000002,2022-11-29 18:58:19
2022-11-29 18:58:18,23.590600000000002,2022-11-29 18:58:20
2022-11-29 18:58:18,23.590600000000002,2022-11-29 18:58:22
2022-11-29 18:58:18,23.590600000000002,2022-11-29 18:58:23
2022-11-29 18:58:24,23.589,2022-11-29 18:58:25
2022-11-29 18:58:24,23.59,2022-11-29 18:58:26
2022-11-29 18:58:24,23.59,2022-11-29 18:58:28
2022-11-29 18:58:28,23.5908,2022-11-29 18:58:30
2022-11-29 18:58:28,23.5908,2022-11-29 18:58:31
2022-11-29 18:58:28,23.5908,2022-11-29 18:58:32
2022-11-29 18:58:33,23.5905,2022-11-29 18:58:34
2022-11-29 18:58:33,23.5905,2022-11-29 18:58:35
2022-11-29 18:58:33,23.5905,2022-11-29 18:58:37
2022-11-29 18:58:33,23.5905,2022-11-29 18:58:38
2022-11-29 18:58:38,23.590600000000002,2022-11-29 18:58:40
2022-11-29 18:58:38,23.590600000000002,2022-11-29 18:58:42
2022-11-29 18:58:38,23.590600000000002,2022-11-29 18:58:43
2022-11-29 18:58:43,23.590899999999998,2022-11-29 18:58:45
2022-11-29 18:58:43,23.590899999999998,2022-11-29 18:58:47
2022-11-29 18:58:48,23.6022,2022-11-29 18:58:48
2022-11-29 18:58:48,23.591099999999997,2022-11-29 18:58:50
2022-11-29 18:58:48,23.591099999999997,2022-11-29 18:58:51
2022-11-29 18:58:48,23.591099999999997,2022-11-29 18:58:53
2022-11-29 18:58:53,23.593400000000003,2022-11-29 18:58:55
2022-11-29 18:58:53,23.593400000000003,2022-11-29 18:58:56
2022-11-29 18:58:53,23.593400000000003,2022-11-29 18:58:58
2022-11-29 18:58:58,23.588099999999997,2022-11-29 18:58:59
2022-11-29 18:59:00,23.589,2022-11-29 18:59:01
2022-11-29 18:59:00,23.589,2022-11-29 18:59:02
2022-11-29 18:59:03,23.60635,2022-11-29 18:59:03
2022-11-29 18:59:05,23.58865,2022-11-29 18:59:05
2022-11-29 18:59:05,23.58865,2022-11-29 18:59:06
